Months,Observed_State,Explained_State,State_Name,Feature,Feature_Value,SHAP_Value
2008-10-01,3,3,Prokaryote-dominated late-year state,MLD,19.87343,-0.0007484664795277541
2008-10-01,3,3,Prokaryote-dominated late-year state,SSS,31.91862,0.0034993438397542213
2008-10-01,3,3,Prokaryote-dominated late-year state,SSH,0.2892448,0.001342312606864251
2008-10-01,3,3,Prokaryote-dominated late-year state,PAR,29.08485,-0.00010111014715501349
2008-10-01,3,3,Prokaryote-dominated late-year state,PDO,-1.9,1.571252915143559e-05
2008-10-01,3,3,Prokaryote-dominated late-year state,NINO_3.4,-0.3,0.0006932318332583407
2008-10-01,3,3,Prokaryote-dominated late-year state,WPI,0.19,-2.391383229312964e-05
2008-10-01,3,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.3141360590610229,0.0006641865591871654
2008-10-01,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.3926747339348722,0.0008703475275566526
2008-10-01,3,3,Prokaryote-dominated late-year state,MHW_CumInt,2.43991784234964,0.00022393669599551604
2008-11-01,3,3,Prokaryote-dominated late-year state,SST,18.23831,-0.012884153231344096
2008-11-01,3,3,Prokaryote-dominated late-year state,NO3,3.482705,0.004667540190385311
2008-11-01,3,3,Prokaryote-dominated late-year state,PO4,0.02302186,0.001991528571258859
2008-11-01,3,3,Prokaryote-dominated late-year state,SPCo2,30.04029,-0.002300511766429971
2008-11-01,3,3,Prokaryote-dominated late-year state,MLD,26.67353,0.0014428717844883554
2008-11-01,3,3,Prokaryote-dominated late-year state,SSS,32.15402,0.0028599585452883532
2008-11-01,3,3,Prokaryote-dominated late-year state,SSH,0.2555335,0.0015116317316805654
2008-11-01,3,3,Prokaryote-dominated late-year state,PAR,20.27732,-0.0010953462600635441
2008-11-01,3,3,Prokaryote-dominated late-year state,PDO,-1.59,0.0008914541912258806
2008-11-01,3,3,Prokaryote-dominated late-year state,NINO_3.4,-0.37,0.0002271410270544314
2008-11-01,3,3,Prokaryote-dominated late-year state,WPI,0.33,0.00032163235901358365
2008-11-01,3,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.1154350625823871,0.0010462758320350727
2008-11-01,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.1326746176567272,0.000724090499621443
2008-11-01,3,3,Prokaryote-dominated late-year state,MHW_CumInt,1.0707257943810706,0.0005958865257857547
2008-12-01,1,3,Prokaryote-dominated late-year state,SST,13.74592,-0.01183192227428468
2008-12-01,1,3,Prokaryote-dominated late-year state,NO3,2.650269,0.0005249814325147347
2008-12-01,1,3,Prokaryote-dominated late-year state,PO4,0.03515482,0.0021458664353022103
2008-12-01,1,3,Prokaryote-dominated late-year state,SPCo2,26.41239,0.0005724400110737211
2008-12-01,1,3,Prokaryote-dominated late-year state,MLD,34.30258,0.004127412973959583
2008-12-01,1,3,Prokaryote-dominated late-year state,SSS,32.4073,0.0016163184781762389
2008-12-01,1,3,Prokaryote-dominated late-year state,SSH,0.2133887,0.0012282748555611923
2008-12-01,1,3,Prokaryote-dominated late-year state,PAR,17.47706,-0.0009646074292221522
2008-12-01,1,3,Prokaryote-dominated late-year state,PDO,-1.31,0.0008883089168294231
2008-12-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-0.9,-0.0004819968363982007
2008-12-01,1,3,Prokaryote-dominated late-year state,WPI,1.01,0.00039809925353520657
2008-12-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0811330759972956,0.000634358328632426
2008-12-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0919385090725022,0.0005066951080778092
2008-12-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.6997261727687922,0.000635770746242491
2009-01-01,1,3,Prokaryote-dominated late-year state,SST,10.56733,-0.006598214535247498
2009-01-01,1,3,Prokaryote-dominated late-year state,NO3,1.829847,0.004394151075482039
2009-01-01,1,3,Prokaryote-dominated late-year state,PO4,0.05358773,0.005212326796519947
2009-01-01,1,3,Prokaryote-dominated late-year state,SPCo2,24.46998,-0.017298132553271364
2009-01-01,1,3,Prokaryote-dominated late-year state,MLD,40.70953,0.003863511212867754
2009-01-01,1,3,Prokaryote-dominated late-year state,SSS,32.5541,0.00507738099750086
2009-01-01,1,3,Prokaryote-dominated late-year state,SSH,0.1727764,0.0014081570800536082
2009-01-01,1,3,Prokaryote-dominated late-year state,PAR,18.4399,-2.174789456698382e-05
2009-01-01,1,3,Prokaryote-dominated late-year state,PDO,-1.81,-0.00041575606549914103
2009-01-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-1.0,0.0007337537065839158
2009-01-01,1,3,Prokaryote-dominated late-year state,WPI,0.01,0.00034876582384676523
2009-01-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.2378509949681276,0.0007041177558815596
2009-01-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.2977935508219341,0.0009527331332827447
2009-01-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,2.1213992159988297,0.0016389534665657744
2009-02-01,1,3,Prokaryote-dominated late-year state,SST,9.965669,-0.00865495056725972
2009-02-01,1,3,Prokaryote-dominated late-year state,NO3,1.742423,0.001028084176097815
2009-02-01,1,3,Prokaryote-dominated late-year state,PO4,0.04397479,0.0026666368010802364
2009-02-01,1,3,Prokaryote-dominated late-year state,SPCo2,24.91635,-0.0029656061553723907
2009-02-01,1,3,Prokaryote-dominated late-year state,MLD,31.99934,0.00388941179791609
2009-02-01,1,3,Prokaryote-dominated late-year state,SSS,32.6598,-0.00048772877335614485
2009-02-01,1,3,Prokaryote-dominated late-year state,SSH,0.1858674,0.0012987452105346854
2009-02-01,1,3,Prokaryote-dominated late-year state,PAR,21.59292,0.0010121331376553874
2009-02-01,1,3,Prokaryote-dominated late-year state,PDO,-1.78,-0.0007091558994559023
2009-02-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-0.71,0.0009577888568287679
2009-02-01,1,3,Prokaryote-dominated late-year state,WPI,1.71,0.00010147300694767029
2009-02-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.3039776502718948,0.0005525414520551393
2009-02-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.3947245758017037,0.0005533034430563849
2009-02-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,2.5439850395452788,0.0007573235132719993
2009-03-01,1,3,Prokaryote-dominated late-year state,SST,10.3221,-0.008446014402756953
2009-03-01,1,3,Prokaryote-dominated late-year state,NO3,1.650761,-0.0003644648378454796
2009-03-01,1,3,Prokaryote-dominated late-year state,PO4,0.03261236,0.0016484475882730767
2009-03-01,1,3,Prokaryote-dominated late-year state,SPCo2,26.40809,0.001205920668656452
2009-03-01,1,3,Prokaryote-dominated late-year state,MLD,25.45867,0.0038192275334984027
2009-03-01,1,3,Prokaryote-dominated late-year state,SSS,32.67359,-0.0010994367691088294
2009-03-01,1,3,Prokaryote-dominated late-year state,SSH,0.140122,0.001008830260901221
2009-03-01,1,3,Prokaryote-dominated late-year state,PAR,32.23164,0.0010377705926009242
2009-03-01,1,3,Prokaryote-dominated late-year state,PDO,-2.06,-0.0005637197304934421
2009-03-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-0.72,0.00023851973173511794
2009-03-01,1,3,Prokaryote-dominated late-year state,WPI,0.22,0.0006137551190702814
2009-03-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.388911893358531,0.00033048576559539035
2009-03-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.4951802951745518,5.469782016886111e-05
2009-03-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,2.8046752894523843,0.00051598065970499
2009-04-01,1,3,Prokaryote-dominated late-year state,SST,13.10787,-0.01135409089363022
2009-04-01,1,3,Prokaryote-dominated late-year state,NO3,2.230048,0.0009265402237232613
2009-04-01,1,3,Prokaryote-dominated late-year state,PO4,0.01952928,0.0013892735397128511
2009-04-01,1,3,Prokaryote-dominated late-year state,SPCo2,29.9361,0.0016411478449778459
2009-04-01,1,3,Prokaryote-dominated late-year state,MLD,14.13868,0.003878316203135269
2009-04-01,1,3,Prokaryote-dominated late-year state,SSS,32.56193,0.0009205827953585637
2009-04-01,1,3,Prokaryote-dominated late-year state,SSH,0.170954,0.0004680206763713263
2009-04-01,1,3,Prokaryote-dominated late-year state,PAR,42.95202,-0.0007950573796264097
2009-04-01,1,3,Prokaryote-dominated late-year state,PDO,-2.23,-0.0010427199880826026
2009-04-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-0.25,0.0020169592533232582
2009-04-01,1,3,Prokaryote-dominated late-year state,WPI,0.02,0.0010299134667658665
2009-04-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.4161540588369243,0.0001545439829443831
2009-04-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.5322080234808598,0.00022165479619848014
2009-04-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,2.5272331491769022,0.0005449154788281299
2009-05-01,2,3,Prokaryote-dominated late-year state,SST,16.72519,-0.011118101305422002
2009-05-01,2,3,Prokaryote-dominated late-year state,NO3,3.289662,0.005291758757910669
2009-05-01,2,3,Prokaryote-dominated late-year state,PO4,0.01284137,0.00241848346174177
2009-05-01,2,3,Prokaryote-dominated late-year state,SPCo2,34.94796,0.0031957977510806233
2009-05-01,2,3,Prokaryote-dominated late-year state,MLD,11.15864,-0.004680636786128724
2009-05-01,2,3,Prokaryote-dominated late-year state,SSS,32.31105,0.001590439375132399
2009-05-01,2,3,Prokaryote-dominated late-year state,SSH,0.1916929,-0.002304663800037583
2009-05-01,2,3,Prokaryote-dominated late-year state,PAR,49.61242,-0.0018372360312825663
2009-05-01,2,3,Prokaryote-dominated late-year state,PDO,-1.32,0.0010947414160824619
2009-05-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,0.17,0.0034931253917541583
2009-05-01,2,3,Prokaryote-dominated late-year state,WPI,-0.67,0.0010983426029354203
2009-05-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0770455003131202,0.00043261552509734903
2009-05-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0961152486375653,0.0007987297188744843
2009-05-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,0.6210073715327548,0.0005266039222615375
2009-06-01,2,3,Prokaryote-dominated late-year state,SST,20.44709,-0.007797277844806256
2009-06-01,2,3,Prokaryote-dominated late-year state,NO3,4.863413,0.004092686233778251
2009-06-01,2,3,Prokaryote-dominated late-year state,PO4,0.01234454,0.0019099157306030966
2009-06-01,2,3,Prokaryote-dominated late-year state,SPCo2,40.04809,-0.0008649073522088245
2009-06-01,2,3,Prokaryote-dominated late-year state,MLD,10.62812,-0.011238735853455814
2009-06-01,2,3,Prokaryote-dominated late-year state,SSS,31.99682,0.008283205191094158
2009-06-01,2,3,Prokaryote-dominated late-year state,SSH,0.2224203,0.0009252075998607373
2009-06-01,2,3,Prokaryote-dominated late-year state,PAR,47.69398,0.0008489074076616369
2009-06-01,2,3,Prokaryote-dominated late-year state,PDO,-0.73,0.000747372659936624
2009-06-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,0.49,0.002497195354365785
2009-06-01,2,3,Prokaryote-dominated late-year state,WPI,-1.74,-0.0005256755037779258
2009-06-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.1916036418083938,0.0002619740577603745
2009-06-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.2405601903249845,0.00017854428605860727
2009-06-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,1.99136828317128,0.0006815880331295504
2009-07-01,2,3,Prokaryote-dominated late-year state,SST,24.01626,-0.00750814679814672
2009-07-01,2,3,Prokaryote-dominated late-year state,NO3,5.917418,0.002967854051277853
2009-07-01,2,3,Prokaryote-dominated late-year state,PO4,0.01671528,0.0022915287496059608
2009-07-01,2,3,Prokaryote-dominated late-year state,SPCo2,42.46432,-0.003411759685836159
2009-07-01,2,3,Prokaryote-dominated late-year state,MLD,10.43759,-0.01067475006426394
2009-07-01,2,3,Prokaryote-dominated late-year state,SSS,31.58459,0.009592688855538772
2009-07-01,2,3,Prokaryote-dominated late-year state,SSH,0.2248385,0.0008644388600153677
2009-07-01,2,3,Prokaryote-dominated late-year state,PAR,44.97459,0.002696359800794196
2009-07-01,2,3,Prokaryote-dominated late-year state,PDO,-0.71,0.0003922633509920885
2009-07-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,0.69,0.003017352718738988
2009-07-01,2,3,Prokaryote-dominated late-year state,WPI,1.2,-0.001109315622986924
2009-07-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.430807568008436,0.0003696358867703476
2009-07-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.5527462718742084,0.00014917128424826902
2009-07-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,4.608710661552521,0.00036267861325187697
2009-08-01,2,3,Prokaryote-dominated late-year state,SST,25.82717,-0.007498827715470834
2009-08-01,2,3,Prokaryote-dominated late-year state,NO3,5.723061,0.0018110571758902367
2009-08-01,2,3,Prokaryote-dominated late-year state,PO4,0.02314663,0.0012210992298431755
2009-08-01,2,3,Prokaryote-dominated late-year state,SPCo2,42.26756,-0.002041609717872087
2009-08-01,2,3,Prokaryote-dominated late-year state,MLD,11.02272,-0.005903555620445058
2009-08-01,2,3,Prokaryote-dominated late-year state,SSS,31.42508,0.006275929860760768
2009-08-01,2,3,Prokaryote-dominated late-year state,SSH,0.3127087,0.001556087052004834
2009-08-01,2,3,Prokaryote-dominated late-year state,PAR,44.64119,0.0015322759108955324
2009-08-01,2,3,Prokaryote-dominated late-year state,PDO,-0.49,0.0006452890667458921
2009-08-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,0.62,0.0023568870445576833
2009-08-01,2,3,Prokaryote-dominated late-year state,WPI,0.66,-0.0006476666942364743
2009-08-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.1010078652656766,0.0001737506879572315
2009-08-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.1168925816031281,3.9260781594248144e-05
2009-08-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,0.8015783967045559,0.0004800229377748407
2009-09-01,3,3,Prokaryote-dominated late-year state,SST,24.78023,-0.00960096413761404
2009-09-01,3,3,Prokaryote-dominated late-year state,NO3,5.010671,0.0012182084531599479
2009-09-01,3,3,Prokaryote-dominated late-year state,PO4,0.01500423,0.0017085287559178404
2009-09-01,3,3,Prokaryote-dominated late-year state,SPCo2,38.29243,-0.0002950103056137006
2009-09-01,3,3,Prokaryote-dominated late-year state,MLD,15.2265,7.240773491713007e-05
2009-09-01,3,3,Prokaryote-dominated late-year state,SSS,31.59405,0.004863492822349038
2009-09-01,3,3,Prokaryote-dominated late-year state,SSH,0.37324,-0.0011757728024123018
2009-09-01,3,3,Prokaryote-dominated late-year state,PAR,36.99078,-0.00041199651883633813
2009-09-01,3,3,Prokaryote-dominated late-year state,PDO,0.33,0.000516574801444482
2009-09-01,3,3,Prokaryote-dominated late-year state,NINO_3.4,0.68,0.0015412779462231968
2009-09-01,3,3,Prokaryote-dominated late-year state,WPI,-1.02,0.00020143627564552506
2009-09-01,3,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.2649707912542517,0.0004793118280238985
2009-09-01,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.3317771566537492,0.0005600016192848943
2009-09-01,3,3,Prokaryote-dominated late-year state,MHW_CumInt,1.5782998525086236,0.00032250352751041146
2009-10-01,3,3,Prokaryote-dominated late-year state,SST,22.0396,-0.01177148567785856
2009-10-01,3,3,Prokaryote-dominated late-year state,NO3,4.689354,0.0033189653884161444
2009-10-01,3,3,Prokaryote-dominated late-year state,PO4,0.01473548,0.001568031942739741
2009-10-01,3,3,Prokaryote-dominated late-year state,SPCo2,33.93439,0.0001345035903052734
2009-10-01,3,3,Prokaryote-dominated late-year state,MLD,22.55996,-0.0003827924885548459
2009-10-01,3,3,Prokaryote-dominated late-year state,SSS,31.88766,0.003468214470445739
2009-10-01,3,3,Prokaryote-dominated late-year state,SSH,0.3258369,0.001759757951911303
2009-10-01,3,3,Prokaryote-dominated late-year state,PAR,31.64962,-0.00048447246083547536
2009-10-01,3,3,Prokaryote-dominated late-year state,PDO,-0.13,0.0006306421506694759
2009-10-01,3,3,Prokaryote-dominated late-year state,NINO_3.4,0.96,0.0012182363136624727
2009-10-01,3,3,Prokaryote-dominated late-year state,WPI,-2.05,-0.000769034513132849
2009-10-01,3,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.2057089297840367,0.0005711030567106064
2009-10-01,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.2603131150493665,0.0004982848657116656
2009-10-01,3,3,Prokaryote-dominated late-year state,MHW_CumInt,1.632396927764749,0.00024004540980928973
2009-11-01,3,3,Prokaryote-dominated late-year state,SST,17.8215,-0.012325569928262793
2009-11-01,3,3,Prokaryote-dominated late-year state,NO3,3.589816,0.0030419199530164324
2009-11-01,3,3,Prokaryote-dominated late-year state,PO4,0.03133217,0.002043305648018466
2009-11-01,3,3,Prokaryote-dominated late-year state,SPCo2,29.67754,-0.0010364472751408468
2009-11-01,3,3,Prokaryote-dominated late-year state,MLD,30.25666,0.0016072919044280022
2009-11-01,3,3,Prokaryote-dominated late-year state,SSS,32.17666,0.0030042487958519314
2009-11-01,3,3,Prokaryote-dominated late-year state,SSH,0.2893158,0.001997675773583597
2009-11-01,3,3,Prokaryote-dominated late-year state,PAR,17.66857,-0.0007527881314992043
2009-11-01,3,3,Prokaryote-dominated late-year state,PDO,-0.94,0.0014545224796311134
2009-11-01,3,3,Prokaryote-dominated late-year state,NINO_3.4,1.49,-0.000623906449882328
2009-11-01,3,3,Prokaryote-dominated late-year state,WPI,1.27,-0.00015232585435715653
2009-11-01,3,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0243436227048627,0.0006086022764863518
2009-11-01,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0315147352176697,0.0010568595859565036
2009-11-01,3,3,Prokaryote-dominated late-year state,MHW_CumInt,0.136375637470358,7.661122216990953e-05
2009-12-01,1,3,Prokaryote-dominated late-year state,SST,13.39651,-0.011132652815356902
2009-12-01,1,3,Prokaryote-dominated late-year state,NO3,2.563715,0.005062594996080246
2009-12-01,1,3,Prokaryote-dominated late-year state,PO4,0.04635568,0.0031955251548578694
2009-12-01,1,3,Prokaryote-dominated late-year state,SPCo2,26.33494,0.0014253816537161072
2009-12-01,1,3,Prokaryote-dominated late-year state,MLD,38.53873,0.0017286534978232415
2009-12-01,1,3,Prokaryote-dominated late-year state,SSS,32.40301,0.0034016006219281057
2009-12-01,1,3,Prokaryote-dominated late-year state,SSH,0.2670951,0.0016623903339308174
2009-12-01,1,3,Prokaryote-dominated late-year state,PAR,15.67848,-0.002009126718226874
2009-12-01,1,3,Prokaryote-dominated late-year state,PDO,-0.51,0.00173934947181168
2009-12-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,1.81,-0.0036016642884733087
2009-12-01,1,3,Prokaryote-dominated late-year state,WPI,-1.07,-0.000643035055289693
2009-12-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.005259331137109,0.003245094629328339
2009-12-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0057109665878036,-0.0026275751987492875
2009-12-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0262966556855453,-0.0014465362833803543
2010-01-01,1,3,Prokaryote-dominated late-year state,SST,10.2186,-0.005471888522603046
2010-01-01,1,3,Prokaryote-dominated late-year state,NO3,1.900383,0.005028810263606918
2010-01-01,1,3,Prokaryote-dominated late-year state,PO4,0.06019795,0.00463819619428377
2010-01-01,1,3,Prokaryote-dominated late-year state,SPCo2,24.30549,-0.016752659196880997
2010-01-01,1,3,Prokaryote-dominated late-year state,MLD,42.30539,0.0031180283642514963
2010-01-01,1,3,Prokaryote-dominated late-year state,SSS,32.56844,0.004759145022347192
2010-01-01,1,3,Prokaryote-dominated late-year state,SSH,0.2046967,0.0017256144651668066
2010-01-01,1,3,Prokaryote-dominated late-year state,PAR,17.88068,0.00020100711720143823
2010-01-01,1,3,Prokaryote-dominated late-year state,PDO,0.05,0.0013411351005628155
2010-01-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,1.43,-0.0012283840390881434
2010-01-01,1,3,Prokaryote-dominated late-year state,WPI,0.47,0.0005982140013234775
2010-01-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0295923308382362,0.00017795730705185876
2010-01-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0359435728663569,0.0007705189229425297
2010-01-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.2141182419850772,0.0010943049998338697
2010-02-01,1,3,Prokaryote-dominated late-year state,SST,8.796714,-0.00715480823551901
2010-02-01,1,3,Prokaryote-dominated late-year state,NO3,1.735985,0.004804461189450348
2010-02-01,1,3,Prokaryote-dominated late-year state,PO4,0.05531385,0.005260590338284137
2010-02-01,1,3,Prokaryote-dominated late-year state,SPCo2,24.55688,-0.01598346873436874
2010-02-01,1,3,Prokaryote-dominated late-year state,MLD,34.16289,0.005716671989824363
2010-02-01,1,3,Prokaryote-dominated late-year state,SSS,32.66602,0.002682257968281373
2010-02-01,1,3,Prokaryote-dominated late-year state,SSH,0.2491098,0.001440870544781063
2010-02-01,1,3,Prokaryote-dominated late-year state,PAR,20.94246,0.0019558650860049456
2010-02-01,1,3,Prokaryote-dominated late-year state,PDO,0.25,0.0017204514019030822
2010-02-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,1.18,-0.0006537960145641811
2010-02-01,1,3,Prokaryote-dominated late-year state,WPI,0.23,0.0010879974364145682
2010-02-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0125793921430819,0.000285708080212815
2010-02-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0145817238427007,-0.002845662683384277
2010-02-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0825488064207244,0.0016828616326795063
2010-03-01,1,3,Prokaryote-dominated late-year state,SST,9.088304,-0.009199364463664978
2010-03-01,1,3,Prokaryote-dominated late-year state,NO3,1.591832,-0.005113314489907362
2010-03-01,1,3,Prokaryote-dominated late-year state,PO4,0.03611907,0.00198749919737644
2010-03-01,1,3,Prokaryote-dominated late-year state,SPCo2,26.09678,0.004003056860213243
2010-03-01,1,3,Prokaryote-dominated late-year state,MLD,26.98267,0.004446378107298246
2010-03-01,1,3,Prokaryote-dominated late-year state,SSS,32.69419,0.002322469119958461
2010-03-01,1,3,Prokaryote-dominated late-year state,SSH,0.191109,0.0021556032935764126
2010-03-01,1,3,Prokaryote-dominated late-year state,PAR,29.98847,0.0006016891748757049
2010-03-01,1,3,Prokaryote-dominated late-year state,PDO,-0.16,0.0014616294086795365
2010-03-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,1.07,-0.000983841393562044
2010-03-01,1,3,Prokaryote-dominated late-year state,WPI,1.83,0.0007114375873275953
2010-03-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0014163949825914,0.003118763428066975
2010-03-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0016187736612182,-0.0027772567256368072
2010-03-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0070819749129572,-0.0027347491046014125
2010-04-01,1,3,Prokaryote-dominated late-year state,SST,11.15974,-0.009490516895616
2010-04-01,1,3,Prokaryote-dominated late-year state,NO3,2.025447,0.0012479215579257717
2010-04-01,1,3,Prokaryote-dominated late-year state,PO4,0.01827536,0.0014344332800152583
2010-04-01,1,3,Prokaryote-dominated late-year state,SPCo2,29.12605,0.004353117472271541
2010-04-01,1,3,Prokaryote-dominated late-year state,MLD,15.6813,0.003527919848482095
2010-04-01,1,3,Prokaryote-dominated late-year state,SSS,32.64836,-0.0016171323632398643
2010-04-01,1,3,Prokaryote-dominated late-year state,SSH,0.1952679,0.0018853420955032057
2010-04-01,1,3,Prokaryote-dominated late-year state,PAR,37.86516,-0.0008258722945091885
2010-04-01,1,3,Prokaryote-dominated late-year state,PDO,-0.04,0.0009207105953868341
2010-04-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,0.56,0.0009839495253663115
2010-04-01,1,3,Prokaryote-dominated late-year state,WPI,0.88,-9.038062081031327e-05
2010-04-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0077174740105249,0.003435763928926769
2010-04-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0090935654019174,-0.003050365548429307
2010-04-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0437621241618737,-0.002714890581273114
2010-05-01,1,3,Prokaryote-dominated late-year state,SST,15.07052,-0.016106355918699498
2010-05-01,1,3,Prokaryote-dominated late-year state,NO3,3.191687,-0.0014009423648092992
2010-05-01,1,3,Prokaryote-dominated late-year state,PO4,0.01298422,0.0020593247583626036
2010-05-01,1,3,Prokaryote-dominated late-year state,SPCo2,34.46811,0.0019451974779620576
2010-05-01,1,3,Prokaryote-dominated late-year state,MLD,11.30014,0.0017701914829723637
2010-05-01,1,3,Prokaryote-dominated late-year state,SSS,32.36586,0.0029824036582644466
2010-05-01,1,3,Prokaryote-dominated late-year state,SSH,0.1900635,6.76106522865773e-05
2010-05-01,1,3,Prokaryote-dominated late-year state,PAR,44.90027,-0.0016892809638276922
2010-05-01,1,3,Prokaryote-dominated late-year state,PDO,-0.18,0.002366634154478901
2010-05-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-0.15,0.00425428246985666
2010-05-01,1,3,Prokaryote-dominated late-year state,WPI,-2.5,-5.4282970741738905e-05
2010-05-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.2414159092623645,0.0011058418136816461
2010-05-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.3161260411675853,0.0016398330485300906
2010-05-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,2.139027991741322,0.0010595427016828914
2010-06-01,2,3,Prokaryote-dominated late-year state,SST,19.9422,-0.008000097074510663
2010-06-01,2,3,Prokaryote-dominated late-year state,NO3,4.691751,0.007188232206192876
2010-06-01,2,3,Prokaryote-dominated late-year state,PO4,0.02158329,0.0015491078256665448
2010-06-01,2,3,Prokaryote-dominated late-year state,SPCo2,41.26215,-0.0005511577976646678
2010-06-01,2,3,Prokaryote-dominated late-year state,MLD,10.71185,-0.010778562657449885
2010-06-01,2,3,Prokaryote-dominated late-year state,SSS,31.95698,0.0072361580686341135
2010-06-01,2,3,Prokaryote-dominated late-year state,SSH,0.2146049,0.0006134557846632035
2010-06-01,2,3,Prokaryote-dominated late-year state,PAR,44.20998,0.00273019070473264
2010-06-01,2,3,Prokaryote-dominated late-year state,PDO,-0.79,0.0009217018212848369
2010-06-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,-0.62,-0.0019409156228896336
2010-06-01,2,3,Prokaryote-dominated late-year state,WPI,-0.08,0.0003447183808763875
2010-06-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.408291326348769,0.0002799487291431858
2010-06-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.4959725800354509,8.670713517438286e-05
2010-06-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,2.5933985597182043,0.0003205124961466667
2010-07-01,2,3,Prokaryote-dominated late-year state,SST,24.16658,-0.006049636085995961
2010-07-01,2,3,Prokaryote-dominated late-year state,NO3,6.518647,0.0022308256586468663
2010-07-01,2,3,Prokaryote-dominated late-year state,PO4,0.02190173,0.001938598094817784
2010-07-01,2,3,Prokaryote-dominated late-year state,SPCo2,44.90723,-0.003211848171663077
